total_value,portfolio_delta,eth_delta,btc_delta,eth_price,btc_price,max_deviation,rebalance_count,total_costs
998874.8670680049,-0.0006360512002302289,2.1780848563729898e-05,-0.0016583669006463714,2421.187744140625,103252.8984375,0.0016583669006463714,22,192.93564695013964
999985.7474434254,0.00012182562292089968,0.0005437834356137383,-0.0005335312024077783,2423.716796875,103485.4453125,0.0005437834356137383,22,192.93564695013964
1001865.0831512442,0.0014013557712751084,0.0018735592820295559,0.0006678653878198211,2430.17138671875,103734.3984375,0.0018735592820295559,22,192.93564695013964
999195.119075267,-0.00041744757463857857,-0.0005875836368324614,-0.0001536025608220778,2418.23876953125,103564.109375,0.0005875836368324614,22,192.93564695013964
992809.8349106765,-0.004794146579218322,-0.006402644052133502,-0.002308776491319626,2390.27685546875,103118.671875,0.006402644052133502,22,192.93564695013964
996399.8147662437,-0.0023287465824706885,-0.002919532336793953,-0.001413541748833755,2406.986572265625,103303.46875,0.002919532336793953,22,192.93564695013964
997228.4356505441,-0.0017614130454100575,-0.001871142240351628,-0.0015912200215835543,2412.038818359375,103266.765625,0.001871142240351628,22,192.93564695013964
1000736.9063170758,0.000633639096357026,0.0012955685352431766,-0.00039505720181582147,2427.36376953125,103514.109375,0.0012955685352431766,22,192.93564695013964
999939.1046344944,9.002755138391754e-05,0.000418711716579952,-0.0004203412259380519,2423.110595703125,103508.875,0.0004203412259380519,22,192.93564695013964
1000767.4964508087,0.0006544710438971367,0.0012047883336363386,-0.0002005261803956649,2426.923095703125,103554.390625,0.0012047883336363386,22,192.93564695013964
999650.5607830203,-0.00010672807951265194,0.0003798691429679363,-0.0008626031367777562,2422.92236328125,103417.359375,0.0008626031367777562,22,192.93564695013964
999885.0171885683,5.315167192172094e-05,0.0005736992962067647,-0.0007555318881097003,2423.86181640625,103439.5078125,0.0007555318881097003,22,192.93564695013964
1001155.7072495964,0.0009187680133889449,0.0014220800572920093,0.0001368939121946584,2427.97802734375,103624.296875,0.0014220800572920093,22,192.93564695013964
1000505.0899229107,0.0004757433944667643,0.0011680189139191709,-0.0006001965692812203,2426.74462890625,103471.6484375,0.0011680189139191709,22,192.93564695013964
1002861.8236740505,0.002078650192250204,0.002811143091265913,0.000940083546322911,2434.732666015625,103790.890625,0.002811143091265913,22,192.93564695013964
1004931.4834728459,0.003482072873660212,0.004861169055840399,0.0013348768886828337,2444.73583984375,103872.875,0.004861169055840399,22,192.93564695013964
1003794.5515829475,0.002711615844323729,0.003661336887301027,0.001234571620745255,2438.876220703125,103852.0390625,0.003661336887301027,22,192.93564695013964
1004629.1541005076,0.003277311563534528,0.004454766792213012,0.001445012706834385,2442.74951171875,103895.7578125,0.004454766792213012,22,192.93564695013964
1003250.7025268384,0.0023426478935748406,0.0031338184192728413,0.001112688841096622,2436.304443359375,103826.7265625,0.0031338184192728413,22,192.93564695013964
999676.8222429295,-8.881740743453045e-05,-0.00014028736419308325,-8.974250687729251e-06,2420.403076171875,103594.0703125,0.00014028736419308325,22,192.93564695013964
999545.167824271,-0.00017861396172287413,-8.249348145183253e-05,-0.0003277777333531993,2420.682861328125,103528.0390625,0.0003277777333531993,22,192.93564695013964
1000509.8985986045,0.0004790192054771628,0.0007676556646433769,3.0880749517628087e-05,2424.80224609375,103602.328125,0.0007676556646433769,22,192.93564695013964
999428.3564546263,-0.00025830012944059734,-0.00034887493759011524,-0.00011780928727863909,2419.3935546875,103571.5234375,0.00034887493759011524,22,192.93564695013964
994605.4739373153,-0.0035594866597539816,-0.004679265606450529,-0.0018271249941919814,2398.530029296875,103218.0546875,0.004679265606450529,22,192.93564695013964
990865.7178346141,-0.006134327945029592,-0.007304229503281095,-0.004324639973097413,2385.970458984375,102703.7578125,0.007304229503281095,22,192.93564695013964
989522.2710128563,-0.007062526696682959,-0.007484699530802353,-0.00640824174844194,2385.109375,102276.6484375,0.007484699530802353,22,192.93564695013964
994731.4775092719,-0.0034729620300042088,-0.0033901306225509217,-0.0036014988162708394,2404.72216796875,102852.40625,0.0036014988162708394,22,192.93564695013964
969469.8431475403,-0.02112331560650454,-0.02862073377430181,-0.009705264021139708,2286.35205078125,101604.40625,0.02862073377430181,22,192.93564695013964
995108.4832045544,-0.0033182986518288968,0.0002791029101909723,-0.008635940251215835,2287.628662109375,101821.953125,0.008635940251215835,23,205.34186323435765
998399.5573967694,-0.0009855794305869154,0.002663285447159955,-0.006380095465210819,2298.56298828125,102282.40625,0.006380095465210819,23,205.34186323435765
999582.2772646794,-0.00014991280913383262,0.002011025633729904,-0.0033329094858022632,2295.56640625,102907.671875,0.0033329094858022632,23,205.34186323435765
992985.891434882,-0.004828571537284724,-0.004194232044953632,-0.005759406326214922,2267.253173828125,102409.4609375,0.005759406326214922,23,205.34186323435765
993447.8654598362,-0.004499479412303759,-0.0038061442180189766,-0.0055170330319044315,2269.013671875,102459.1171875,0.0055170330319044315,23,205.34186323435765
992318.4845794833,-0.005304386897125596,-0.004973573414280059,-0.005789463264843768,2263.721923828125,102403.3046875,0.005789463264843768,23,205.34186323435765
997087.8619937011,-0.0019140101635090163,-0.0001827903353201581,-0.004461312710141346,2285.516357421875,102675.6875,0.004461312710141346,23,205.34186323435765
998465.0299327191,-0.0009392824190336118,0.0007776200771090219,-0.003465439629315828,2289.91064453125,102880.3984375,0.003465439629315828,23,205.34186323435765
997437.5488218002,-0.00166633010589251,-1.6871797828895748e-05,-0.004092841650166819,2286.27490234375,102751.3828125,0.004092841650166819,23,205.34186323435765
993984.1228061942,-0.004117741009409947,-0.003271676180442601,-0.005359911275442771,2271.4404296875,102491.3203125,0.005359911275442771,23,205.34186323435765
995183.6660355387,-0.0032648875838493766,-0.002619579612501789,-0.004211845467014178,2274.40478515625,102726.9296875,0.004211845467014178,23,205.34186323435765
987899.9230559686,-0.008465921592053859,-0.009634704471366662,-0.00675838781589847,2242.7158203125,102205.046875,0.009634704471366662,23,205.34186323435765
992057.7894170085,-0.005490367094975845,-0.005675335256504735,-0.005219488582224233,2260.546875,102520.109375,0.005675335256504735,23,205.34186323435765
995241.1228500971,-0.0032240731906887986,-0.002732569702852272,-0.003945057650672637,2273.890869140625,102781.7578125,0.003945057650672637,23,205.34186323435765
996322.6283225153,-0.002456445876013312,-0.0013936257634172492,-0.004017689874319851,2279.98828125,102766.828125,0.004017689874319851,23,205.34186323435765
976623.2130021636,-0.016625408347001266,-0.018875291950661493,-0.013346935026264642,2201.639892578125,100866.9765625,0.018875291950661493,23,205.34186323435765
987792.4406150102,-0.008731390696359403,-0.0008806898837312024,-0.02001926457389165,2197.765380859375,99529.5078125,0.02001926457389165,24,213.1423204785871
993362.6686657274,-0.004730909195608756,-0.006771993908627339,-0.0017485693675258207,2172.021484375,99182.046875,0.006771993908627339,25,218.78275657527436
997656.2782286026,-0.001561284383640523,-0.0022123780702621994,-0.0006066971527175548,2191.919677734375,99408.8125,0.0022123780702621994,25,218.78275657527436
998523.5217266893,-0.000923494712763312,-0.0016809244784724874,0.00018670309796866923,2194.250732421875,99566.6796875,0.0016809244784724874,25,218.78275657527436
996274.312408726,-0.002579293290648814,-0.0042013037922310915,-0.00020687529431645847,2183.2177734375,99488.3359375,0.0042013037922310915,25,218.78275657527436
994878.0428312658,-0.0036099427466947586,-0.003959263014977102,-0.0030974127389381003,2184.27490234375,98914.84375,0.003959263014977102,25,218.78275657527436
997480.5129871124,-0.0016906450244944745,-0.0035721845245474484,0.0010596088907407722,2185.966552734375,99740.65625,0.0035721845245474484,25,218.78275657527436
994493.6860048407,-0.003894025874360599,-0.005543698847037304,-0.001481298522628122,2177.364013671875,99235.078125,0.005543698847037304,25,218.78275657527436
1009577.1766748794,0.007135019881062373,0.00714689065556764,0.007117587353262271,2233.336181640625,100956.484375,0.00714689065556764,25,218.78275657527436
1008425.4456277343,0.006301427090261733,0.005758506132342351,0.007097622678100216,2227.14306640625,100952.453125,0.007097622678100216,25,218.78275657527436
1011093.0832972276,0.008230063954592276,0.008695975260921819,0.007545087474473885,2240.2666015625,101042.84375,0.008695975260921819,25,218.78275657527436
1012740.205591375,0.009417159300553425,0.01039489974477214,0.00797785867493965,2247.892333984375,101130.34375,0.01039489974477214,25,218.78275657527436
1012322.3354965465,0.009116265798782958,0.009141571711731371,0.009079102189728499,2242.26416015625,101353.34375,0.009141571711731371,25,218.78275657527436
1010332.1589782541,0.007680697850952101,0.007386606387247506,0.00811225002424283,2234.4072265625,101157.53125,0.00811225002424283,25,218.78275657527436
1010390.152907049,0.007722589271902495,0.0073527898233460955,0.008265133825636359,2234.256103515625,101188.46875,0.008265133825636359,25,218.78275657527436
1014772.7225409634,0.010878100749773068,0.010468305835481622,0.011479262213866569,2248.222412109375,101841.09375,0.011479262213866569,25,218.78275657527436
1015707.5395165423,0.011548586807063497,0.011142675836580618,0.012144055955497272,2251.257080078125,101976.609375,0.012144055955497272,25,218.78275657527436
1017023.9101903533,0.012491197837362689,0.012758608609594883,0.012098247385862659,2258.545654296875,101967.265625,0.012758608609594883,25,218.78275657527436
1017722.5182899993,0.012990718946093173,0.013736886137019092,0.011892937578927818,2262.9697265625,101925.3984375,0.013736886137019092,25,218.78275657527436
1015166.4683438775,0.011160620962749118,0.011715303441153948,0.010344950538520829,2253.837158203125,101610.2890625,0.011715303441153948,25,218.78275657527436
1013959.6868205996,0.010294220793199815,0.01050788196758007,0.009980296009416354,2248.400390625,101536.203125,0.01050788196758007,25,218.78275657527436
1014506.4910260194,0.010686983001007315,0.011775951831907855,0.009083495471708398,2254.110595703125,101354.234375,0.011775951831907855,25,218.78275657527436
1016984.0091633943,0.012462652406995355,0.013806346112867924,0.01048281322641027,2263.2841796875,101638.3125,0.013806346112867924,25,218.78275657527436
1025225.0912593647,0.01832355035081502,0.02099081027814949,0.014380280947540574,2296.050048828125,102433.796875,0.02099081027814949,25,218.78275657527436
1001608.5284456165,0.0013116617767632117,-0.004667324471643074,0.010331496588302791,2274.716796875,101607.5546875,0.010331496588302791,26,227.47622399329583
997318.5579458429,-0.0017585295195317995,-0.009461899703530396,0.009813549057854849,2253.00732421875,101502.34375,0.009813549057854849,26,227.47622399329583
988891.87944524,-0.00784451783782741,-0.01678739859353338,0.005550204201428785,2220.2333984375,100640.4921875,0.01678739859353338,26,227.47622399329583
1018619.529901796,0.013575277827378008,0.012904317536063034,0.014567217844442478,2278.28369140625,102472.109375,0.014567217844442478,27,234.4575658964814
1025784.5875261225,0.01863811994365638,0.019470158189172578,0.017403371229267637,2308.40673828125,103055.1640625,0.019470158189172578,27,234.4575658964814
1002196.2378129212,0.0017155125773470278,0.0020769057234037345,0.0011776296777367874,2318.015380859375,103298.171875,0.0020769057234037345,28,247.46708844249088
1009203.9078705041,0.006602507095771018,0.00865660934980909,0.0035322281161097794,2348.7216796875,103785.7734375,0.00865660934980909,28,247.46708844249088
1008258.6353699861,0.005946088545118739,0.007551813723712474,0.0035487129173739536,2343.537353515625,103789.1953125,0.007551813723712474,28,247.46708844249088
1026848.7744217828,0.018698312941968488,0.022645886906233925,0.01276887114710064,2415.381103515625,105721.0,0.022645886906233925,28,247.46708844249088
1008320.6875974355,0.005835333998613912,0.001707512459482872,0.012190490967736537,2423.643798828125,105598.7578125,0.012190490967736537,29,257.31749220907255
1003625.5483680724,0.0026498490866001022,-0.0023358859290126227,0.01030943536654989,2404.123291015625,105202.1796875,0.01030943536654989,29,257.31749220907255
1006718.5323267332,0.004750618267290736,9.374057067139547e-05,0.01191076107051268,2415.833984375,105539.6875,0.01191076107051268,29,257.31749220907255
1000829.4652637412,0.0007430892780737331,-0.004365457461902919,0.008589106540816415,2394.38427734375,104840.8046875,0.008589106540816415,29,257.31749220907255
1002696.4537860919,0.002017070471486192,-0.0028494345909022886,0.009495798448682813,2401.6552734375,105031.109375,0.009495798448682813,29,257.31749220907255
1003027.9153871757,0.002242911193871967,-0.0020396499110780565,0.008833967796382274,2405.548095703125,104892.1640625,0.008833967796382274,29,257.31749220907255
1008092.64068815,0.005681082528380827,0.0018965517241379052,0.011512813780096618,2424.560302734375,105455.7109375,0.011512813780096618,29,257.31749220907255
1010025.8075423669,0.006987166198295043,0.003035062308286889,0.013074439961988118,2430.08740234375,105785.640625,0.013074439961988118,29,257.31749220907255
1001446.5885483923,0.0011645568195697393,-0.004184813469802096,0.009375406234184732,2395.24951171875,105005.8203125,0.009375406234184732,29,257.31749220907255
1003310.7185107422,0.0024355177640122535,-0.0023109051930122896,0.009731886016620773,2404.243408203125,105080.71875,0.009731886016620773,29,257.31749220907255
1006287.4609551777,0.0044583634881886925,0.00040086412868226435,0.010706460017193895,2417.318359375,105285.7578125,0.010706460017193895,29,257.31749220907255
1006048.7816626997,0.0042964715166987685,-9.502185553218603e-05,0.011053159788997131,2414.922119140625,105358.796875,0.011053159788997131,29,257.31749220907255
1004867.1385399766,0.0034942075231999942,-0.001080015613098703,0.010528844045972374,2410.16943359375,105248.359375,0.010528844045972374,29,257.31749220907255
1005687.3846636062,0.004051242036152837,-0.00017499572872930818,0.010556416363075418,2414.535888671875,105254.1640625,0.010556416363075418,29,257.31749220907255
1006777.0969266809,0.004790310249586515,0.0014381312136647693,0.009961545090804306,2422.33837890625,105129.0,0.009961545090804306,29,257.31749220907255
1009393.8853488708,0.006560605397293294,0.003047168176193436,0.011978294032731545,2430.146240234375,105553.9453125,0.011978294032731545,29,257.31749220907255
1010283.2983142255,0.007160872874468734,0.004898461110135452,0.010660642907106707,2439.160888671875,105276.109375,0.010660642907106707,29,257.31749220907255
1018321.7999988111,0.01255335513876624,0.011347902994306241,0.01442311984857556,2470.829345703125,106071.421875,0.01442311984857556,29,257.31749220907255
1016452.3701280326,0.011304516111250619,0.009233691899489298,0.014509415889036585,2460.402587890625,106089.734375,0.014509415889036585,29,257.31749220907255
1011856.9654068518,0.00822117022640821,0.005538023033833421,0.012367289105995908,2442.282958984375,105636.109375,0.012367289105995908,29,257.31749220907255
1009515.2785583074,0.006642576807892967,0.0030236594169380754,0.012221410247165169,2430.031982421875,105605.2890625,0.012221410247165169,29,257.31749220907255
1014853.2755541262,0.010233760320121028,0.0073037428590450055,0.014758426284220468,2450.92333984375,106142.59375,0.014758426284220468,29,257.31749220907255
1013585.6108305337,0.009383280936497207,0.006183951279773814,0.01432045794918552,2445.440185546875,106049.640625,0.01432045794918552,29,257.31749220907255
1013167.0783139918,0.009102165409886363,0.005648567651248785,0.014428274473320955,2442.822998046875,106072.515625,0.014428274473320955,29,257.31749220907255
1013965.0879525231,0.009638026309174017,0.006607703815017044,0.014316407005262977,2447.513671875,106048.78125,0.014316407005262977,29,257.31749220907255
1017301.0298873108,0.011871839296214402,0.009158725927716787,0.016063834195252532,2460.03369140625,106420.140625,0.016063834195252532,29,257.31749220907255
1007978.5137440294,0.005536691836632,0.009222182308748201,-6.842453104603196e-05,2460.345947265625,106405.578125,0.009222182308748201,30,261.98497036334834
1007170.1267066083,0.004996260018717129,0.007874010220699708,0.0006285973958401177,2453.720458984375,106554.015625,0.007874010220699708,30,261.98497036334834
1005196.763018025,0.003674534824321982,0.006426282389260613,-0.0005005154806328045,2446.625732421875,106313.6640625,0.006426282389260613,30,261.98497036334834
1003180.1343540475,0.00232019877571763,0.004356280482993903,-0.0007634049344126965,2436.517333984375,106257.78125,0.004356280482993903,30,261.98497036334834
1002515.8991913754,0.001873302427291409,0.0035034604515790544,-0.0005930053574688514,2432.364990234375,106294.0,0.0035034604515790544,30,261.98497036334834
1005363.8872040708,0.0037866078259073304,0.006162636856169701,0.00018503704300675355,2445.3359375,106459.53125,0.006162636856169701,30,261.98497036334834
1006189.5363492789,0.004339916017677792,0.00641944723789423,0.0011901297322798206,2446.59228515625,106673.75,0.00641944723789423,30,261.98497036334834
1004403.9953231723,0.0031425633802487076,0.004632551955108938,0.0008891072987185575,2437.864013671875,106609.546875,0.004632551955108938,30,261.98497036334834
1001365.6089442223,0.0010984412668124022,0.001031088403347766,0.001199906805490565,2420.3671875,106675.8359375,0.001199906805490565,30,261.98497036334834
1003482.6803736154,0.002523618628852212,0.002194115755717782,0.003019680252617303,2426.003662109375,107064.796875,0.003019680252617303,30,261.98497036334834
1004553.5126001446,0.0032429375221986034,0.002869569226978042,0.003804975593299451,2429.283203125,107233.0859375,0.003804975593299451,30,261.98497036334834
1004095.6051915275,0.002935470635563909,0.002304449185818961,0.003884744617721728,2426.5390625,107250.1953125,0.003884744617721728,30,261.98497036334834
1008415.6262330839,0.005828670627520228,0.004745750912937469,0.007455896846012565,2438.416015625,108018.9765625,0.007455896846012565,30,261.98497036334834
1005905.951759011,0.004149941316525721,0.0029395613172354513,0.005968119603935098,2429.623291015625,107698.0234375,0.005968119603935098,30,261.98497036334834
999865.3434261885,8.601931956027075e-05,-0.0018133271010709446,0.0029342625280566258,2406.63720703125,107046.5078125,0.0029342625280566258,30,261.98497036334834
1001430.74859376,0.0011423529211818991,-0.0005500121991765535,0.003681508753000261,2412.7255859375,107206.609375,0.003681508753000261,30,261.98497036334834
1003902.841745137,0.002805980792034735,0.001592613719648418,0.004628639943021256,2423.0869140625,107409.8828125,0.004628639943021256,30,261.98497036334834
1002956.7348639218,0.002169940627536267,0.0005355752433210162,0.004622421161332676,2417.9697265625,107408.546875,0.004622421161332676,30,261.98497036334834
1006202.1907708936,0.0043483915871568215,0.003148122678443428,0.006151426117878929,2430.636962890625,107737.515625,0.006151426117878929,30,261.98497036334834
1008167.067942709,0.005662661744455468,0.0050199551135657276,0.006629481634743135,2439.753662109375,107840.578125,0.006629481634743135,30,261.98497036334834
1005413.4235821601,0.00381982193541246,0.0029912074705008484,0.005065723740112503,2429.874267578125,107503.8203125,0.005065723740112503,30,261.98497036334834
1002807.9174955342,0.002069821178302636,0.0005880764878251614,0.004294133762712571,2418.2236328125,107338.046875,0.004294133762712571,30,261.98497036334834
1003062.4283880397,0.0022410355675437973,0.0007689616048941073,0.0044508830800520024,2419.0986328125,107371.703125,0.0044508830800520024,30,261.98497036334834
1004406.0191034342,0.003143922122130225,0.002313604808062562,0.004392380751350226,2426.58349609375,107359.140625,0.004392380751350226,30,261.98497036334834
1010917.3823322165,0.0074964797678984466,0.008596293184263032,0.005834740212253524,2457.267822265625,107669.296875,0.008596293184263032,30,261.98497036334834
1018682.7090892261,0.012637820310894055,0.016148805812372772,0.007300128626033413,2494.672607421875,107985.328125,0.016148805812372772,30,261.98497036334834
1002610.3948918658,0.001904314479010697,-0.001332784102743703,0.006900448385703912,2488.03173828125,107899.0390625,0.006900448385703912,31,269.28628341180445
1001140.029397604,0.0009328783947170634,-0.002878440365846958,0.0068067510972459645,2480.352294921875,107878.8203125,0.0068067510972459645,31,269.28628341180445
999654.527101469,-5.048038813308761e-05,-0.003839486146928659,0.005789389595681266,2475.58935546875,107659.53125,0.005789389595681266,31,269.28628341180445
1002304.159156363,0.0017021474786439383,-0.0013069776732936081,0.006349125529941788,2488.16015625,107780.125,0.006349125529941788,31,269.28628341180445
1003239.1846643016,0.0023191647336406455,-0.0005499109283340649,0.006751422294696081,2491.930419921875,107866.8828125,0.006751422294696081,31,269.28628341180445
1002516.19737746,0.001842137024626765,-0.0012678290139267138,0.006643607568679407,2488.35498046875,107843.625,0.006643607568679407,31,269.28628341180445
997104.7624690414,-0.001742870033092424,-0.005817505987378699,0.004532803889912437,2465.81494140625,107389.296875,0.005817505987378699,31,269.28628341180445
994835.3927391977,-0.0032539745037080715,-0.008432720394029963,0.004700204890280883,2452.95068359375,107425.2578125,0.008432720394029963,31,269.28628341180445
994353.5040705033,-0.0035754365537797165,-0.008781567125275138,0.004420286637640009,2451.23974609375,107365.1328125,0.008781567125275138,31,269.28628341180445
991871.6902671302,-0.005234292210546733,-0.011003648919153798,0.0036141337392965427,2440.369140625,107192.1640625,0.011003648919153798,31,269.28628341180445
989613.4138647759,-0.006748506952432674,-0.012737091594508695,0.0024313112196632865,2431.922119140625,106938.8828125,0.012737091594508695,31,269.28628341180445
993828.9753764719,-0.003925577480564998,-0.009755611899155662,0.0050143797560149115,2446.46875,107492.78125,0.009755611899155662,31,269.28628341180445
990875.2220203206,-0.005901880121146119,-0.012300303164661021,0.003895998670864612,2434.0478515625,107252.609375,0.012300303164661021,31,269.28628341180445
989097.2748899837,-0.0070952280518027065,-0.014024362257777269,0.0035014816042731474,2425.66796875,107168.015625,0.014024362257777269,31,269.28628341180445
988597.6592659778,-0.0074310769879234176,-0.014752684434623908,0.0037549586341668996,2422.136474609375,107222.359375,0.014752684434623908,31,269.28628341180445
989912.0212861313,-0.006548023664742204,-0.013857295288851018,0.004619329925147528,2426.478759765625,107407.8828125,0.013857295288851018,31,269.28628341180445
993175.9545256529,-0.004361832916945902,-0.011025756117610348,0.00583557462483494,2440.26123046875,107669.4765625,0.011025756117610348,31,269.28628341180445
994578.0381284971,-0.003425626996439462,-0.009775070070570838,0.006298058904900223,2446.37353515625,107769.1171875,0.009775070070570838,31,269.28628341180445
986726.9465456832,-0.008690589528648686,-0.016245925216629757,0.0028460928765690753,2414.911865234375,107027.6328125,0.016245925216629757,31,269.28628341180445
1001360.6400413137,0.0011050937821326418,-6.167304409752395e-05,0.00285762588624376,2414.614013671875,107030.1015625,0.00285762588624376,32,276.6308048169816
1001429.0626650669,0.0011512232104589032,0.00025222421990274,0.0025024620217785156,2416.13037109375,106954.1015625,0.0025024620217785156,32,276.6308048169816
998168.1945434703,-0.0010519487757618357,-0.0027127992913735595,0.0014396598241956159,2401.844970703125,106727.0,0.0027127992913735595,32,276.6308048169816
1004193.1130020396,0.003011145509898331,0.002677848179246747,0.0035128172162022854,2427.880126953125,107170.4453125,0.0035128172162022854,32,276.6308048169816
1006667.4825025616,0.0046702763608427265,0.005012568513980117,0.004154189300711686,2439.24365234375,107308.0078125,0.005012568513980117,32,276.6308048169816
1008769.7258753871,0.0060755540338685715,0.006679857405058507,0.005163818528610904,2447.391357421875,107524.9140625,0.006679857405058507,32,276.6308048169816
1009570.5667657133,0.0066098455420086485,0.007436590050021153,0.0053618020725349404,2451.098388671875,107567.5,0.007436590050021153,32,276.6308048169816
1006860.3257733787,0.0047993510005134325,0.0051426634886280465,0.004281724152815203,2439.87841796875,107335.3828125,0.0051426634886280465,32,276.6308048169816
1008841.7316490139,0.006123617144198403,0.007225046345571248,0.004459759698307308,2450.0615234375,107373.609375,0.007225046345571248,32,276.6308048169816
1006385.7667542606,0.004481657041334901,0.005775590163374222,0.0025260549646977026,2442.968994140625,106959.1484375,0.005775590163374222,32,276.6308048169816
1007830.9392069249,0.00544849797026895,0.007077206122235533,0.002984836258889553,2449.337158203125,107057.3359375,0.007077206122235533,32,276.6308048169816
1010343.5320882209,0.007124995000816705,0.009600036365973884,0.003373054073746031,2461.727783203125,107140.4921875,0.009600036365973884,32,276.6308048169816
1007435.2981134559,0.00518399518904494,0.006685343679667497,0.0029137177650848806,2447.418212890625,107042.109375,0.006685343679667497,32,276.6308048169816
1007227.8691385412,0.005045263933540976,0.006518184602601149,0.0028181351699777275,2446.60009765625,107021.6484375,0.006518184602601149,32,276.6308048169816
1003228.3181010018,0.0023627249475945676,0.00307569162495125,0.001286756895693172,2429.812744140625,106694.3671875,0.00307569162495125,32,276.6308048169816
1003541.2752573604,0.002573149987175681,0.00300419769234522,0.0019230988338275678,2429.46533203125,106830.2421875,0.00300419769234522,32,276.6308048169816
1001653.1055033588,0.001302239464086202,0.0017979582907786183,0.0005545391206144982,2423.611328125,106538.234375,0.0017979582907786183,32,276.6308048169816
1007195.8837823493,0.005023868258858005,0.005335041608537998,0.0045547368806824785,2440.8173828125,107394.0078125,0.005335041608537998,32,276.6308048169816
1006480.5483678777,0.0045451248860754025,0.004071119028126812,0.005258334538563759,2434.655029296875,107545.2421875,0.005258334538563759,32,276.6308048169816
999100.637605903,-0.0004209616061102699,-0.002134257198761603,0.0021489821270263974,2404.625732421875,106878.515625,0.0021489821270263974,32,276.6308048169816
996523.2101041843,-0.0021670578262581487,-0.004412458335554559,0.0011966111842212097,2393.694091796875,106675.1328125,0.004412458335554559,32,276.6308048169816
1001710.2040330059,0.0013407194718735587,0.0004994734460595758,0.0026053351452988856,2417.325439453125,106976.109375,0.0026053351452988856,32,276.6308048169816
1003618.166054241,0.002624835969470835,0.0021466779403533746,0.0033442873107753257,2425.30224609375,107134.328125,0.0033442873107753257,32,276.6308048169816
1003019.6389926169,0.0022223646716610533,0.0014709696866576616,0.003352162787393301,2422.02685546875,107136.015625,0.003352162787393301,32,276.6308048169816
1003444.9027103133,0.00250836080999263,0.0018843804992526231,0.003446877519635269,2424.0302734375,107156.3125,0.003446877519635269,32,276.6308048169816
1003302.0961322397,0.0024123395603599493,0.0019295497892055445,0.003138751706225113,2424.249267578125,107090.296875,0.003138751706225113,32,276.6308048169816
1002525.28899686,0.001889700794299157,0.0009877531736115388,0.003245359265767175,2419.687255859375,107113.1328125,0.003245359265767175,32,276.6308048169816
1002425.411067552,0.0018224628127939714,0.000840622957976668,0.0032979069792965464,2418.975341796875,107124.390625,0.0032979069792965464,32,276.6308048169816
1002710.197397522,0.002014157519059584,0.00104778357669182,0.003466416117272978,2419.977783203125,107160.5,0.003466416117272978,32,276.6308048169816
1003513.7976527191,0.0025546782461437407,0.0013848287302946692,0.004311819651632095,2421.609619140625,107341.84375,0.004311819651632095,32,276.6308048169816
1003322.481920462,0.0024260478251789865,0.0014494988434849566,0.003893558493230941,2421.9228515625,107252.0859375,0.003893558493230941,32,276.6308048169816
1003778.3449297991,0.002732490985080403,0.0016601352805619583,0.004343587170529268,2422.943359375,107348.6640625,0.004343587170529268,32,276.6308048169816
1004921.212089951,0.0034999294548731055,0.002598704015860844,0.004854499970869105,2427.495849609375,107458.4140625,0.004854499970869105,32,276.6308048169816
1006081.2969635207,0.004277722633018352,0.0037054299755722997,0.0051386063818455,2432.875,107519.4921875,0.0051386063818455,32,276.6308048169816
1004261.4062034212,0.003057012147726736,0.0019341319525288231,0.004743800644493996,2424.271484375,107434.625,0.004743800644493996,32,276.6308048169816
1004853.3752000706,0.00345440977047943,0.002832027572965238,0.004390525154550523,2428.62890625,107358.7421875,0.004390525154550523,32,276.6308048169816
1004365.559683156,0.0031269549081309363,0.0024226713304753913,0.004186039677202405,2426.641357421875,107314.84375,0.004186039677202405,32,276.6308048169816
1004977.4687491948,0.003537675457286449,0.0028399187471332475,0.004586961710866797,2428.667236328125,107400.9296875,0.004586961710866797,32,276.6308048169816
1004649.6357351377,0.0033176721874678197,0.002547711224571334,0.0044753297774890064,2427.248291015625,107376.953125,0.0044753297774890064,32,276.6308048169816
1003274.186519948,0.0023935713475447796,0.0017479917723635613,0.003364522659467993,2423.369140625,107138.6640625,0.003364522659467993,32,276.6308048169816
1004221.1101772041,0.0030299493018784616,0.0024375610713933066,0.003921018906979581,2426.713623046875,107257.9765625,0.003921018906979581,32,276.6308048169816
1007510.8707256679,0.005234529541836176,0.005216002041969068,0.005262438785436414,2440.236328125,107546.125,0.005262438785436414,32,276.6308048169816
1005811.1842410552,0.004096730695093778,0.004022282399325173,0.0042088614939924905,2434.417236328125,107319.7421875,0.0042088614939924905,32,276.6308048169816
1008274.868710356,0.0057451161926052865,0.00621010741172015,0.005043813261312315,2445.093017578125,107499.109375,0.00621010741172015,32,276.6308048169816
1006551.3437704523,0.004592525758945539,0.004724737610864411,0.004393290355098327,2437.83984375,107359.3359375,0.004724737610864411,32,276.6308048169816
1005683.186588254,0.0040109415106126456,0.004015663514362627,0.004003828015959955,2434.385009765625,107275.7421875,0.004015663514362627,32,276.6308048169816
1005032.9686295838,0.003574910888914803,0.0034212601128424075,0.003806286968214322,2431.49267578125,107233.3671875,0.003806286968214322,32,276.6308048169816
1006172.4694042766,0.004338798859540806,0.004404023095983442,0.0042405263970657055,2436.276611328125,107326.5390625,0.004404023095983442,32,276.6308048169816
